"10","Bryan Bertino","Horror | Mystery | Thriller","Scott Speedman","Liv Tyler","Gemma Ward","86 mins.","6.2"
"11","Chris Carter","Drama | Mystery | Sci-Fi | Thriller","David Duchovny","Gillian Anderson","Billy Connolly","104 mins.","5.9"
"12","Edward Zwick","Action | Drama | History | Thriller | War","Daniel Craig","Liev Schreiber","Jamie Bell","137 mins.","7.2"
"13","Diane English","Comedy | Drama","Meg Ryan","Eva Mendes","Annette Bening","114 mins.","4.9"
"14","Dennis Dugan","Action | Comedy","Adam Sandler","John Turturro","Emmanuelle Chriqui","113 mins.","5.5"
"15","Sean Anders","Adventure | Comedy | Romance","Josh Zuckerman","Clark Duke","Amanda Crew","109 mins.","6.6"
"16","Jon M. Chu","Drama | Music | Musical | Romance","Robert Hoffman","Briana Evigan","Cassie Ventura","98 mins.","6.2"
"17","Peter Segal","Action | Adventure | Comedy","Steve Carell","Anne Hathaway","Alan Arkin","110 mins.","6.5"
"18","Guillermo del Toro","Action | Adventure | Fantasy | Horror | Sci-Fi","Ron Perlman","Selma Blair","Doug Jones","120 mins.","7.0"
"19","M. Night Shyamalan","Drama | Sci-Fi | Thriller","Mark Wahlberg","Zooey Deschanel","John Leguizamo","91 mins.","5.0"
"20","Tomas Alfredson","Drama | Horror | Romance","Kåre Hedebrant","Lina Leandersson","Per Ragnar","115 mins.","8.0"
"21","Adam Brooks","Comedy | Drama | Romance","Ryan Reynolds","Rachel Weisz","Abigail Breslin","112 mins.","7.2"
"22","Andy Tennant","Action | Adventure | Comedy | Romance | Thriller","Matthew McConaughey","Kate Hudson","Donald Sutherland","112 mins.","5.6"
"23","Peyton Reed","Comedy | Romance","Jim Carrey","Zooey Deschanel","Bradley Cooper","104 mins.","6.8"
"24","David Moreau","Drama | Horror | Thriller","Xavier Palud","Jessica Alba","Alessandro Nivola","98 mins.","5.4"
"25","Fatih Akin","Comedy | Drama | Romance","Yvan Attal","Shia LaBeouf","Natalie Portman","103 mins.","6.3"
"26","Baz Luhrmann","Adventure | Drama | Romance | War","Nicole Kidman","Hugh Jackman","Shea Adams","165 mins.","6.6"
"27","Hayao Miyazaki","Animation | Family | Fantasy","Cate Blanchett","Matt Damon","Liam Neeson","101 mins.","7.7"
"28","Bryan Singer","Drama | Thriller | War","Tom Cruise","Bill Nighy","Carice van Houten","121 mins.","7.1"
"29","David Wain","Comedy","Paul Rudd","Seann William Scott","Elizabeth Banks","99 mins.","6.9"
"30","Roger Donaldson","Crime | Drama | Thriller","Jason Statham","Saffron Burrows","Stephen Campbell Moore","111 mins.","7.3"
"31","Charlie Kaufman","Comedy | Drama","Philip Seymour Hoffman","Samantha Morton","Michelle Williams","124 mins.","7.4"
"32","Gurinder Chadha","Comedy | Drama","Georgia Groome","Aaron Taylor-Johnson","Karen Taylor","100 mins.","6.4"
"33","Gus Van Sant","Biography | Drama | History","Sean Penn","Josh Brolin","Emile Hirsch","128 mins.","7.6"
"34","Rian Johnson","Adventure | Comedy | Drama | Romance","Rachel Weisz","Adrien Brody","Mark Ruffalo","114 mins.","6.9"
"35","Roland Emmerich","Action | Adventure | Drama | Fantasy | History","Camilla Belle","Steven Strait","Marco Khan","109 mins.","5.1"
"36","Tom Vaughan","Comedy | Romance","Cameron Diaz","Ashton Kutcher","Rob Corddry","99 mins.","6.1"
"37","Marcel Langenegger","Crime | Drama | Mystery | Thriller","Hugh Jackman","Ewan McGregor","Michelle Williams","107 mins.","6.0"
"38","Darren Aronofsky","Drama | Sport","Mickey Rourke","Marisa Tomei","Evan Rachel Wood","109 mins.","7.9"
"39","Steve McQueen","Biography | Drama","Stuart Graham","Laine Megaw","Brian Milligan","96 mins.","7.6"
"40","Iain Softley","Adventure | Family | Fantasy","Brendan Fraser","Andy Serkis","Eliza Bennett","106 mins.","6.1"
"41","Gina Prince-Bythewood","Drama","Dakota Fanning","Jennifer Hudson","Queen Latifah","114 mins.","7.3"
"42","Pascal Laugier","Drama | Horror | Mystery","Morjana Alaoui","Mylène Jampanoï","Catherine Bégin","99 mins.","7.1"
"43","Edward Neumeier","Action | Adventure | Sci-Fi","Casper Van Dien","Jolene Blalock","Stephen Hogan","105 mins.","4.3"
"44","James Watkins","Horror | Thriller","Kelly Reilly","Michael Fassbender","Tara Ellis","91 mins.","6.8"
"45","D.J. Caruso","Action | Mystery | Thriller","Shia LaBeouf","Michelle Monaghan","Rosario Dawson","118 mins.","6.6"
"46","Paul W.S. Anderson","Action | Sci-Fi | Thriller","Jason Statham","Joan Allen","Tyrese Gibson","105 mins.","6.4"
"47","Mathieu Kassovitz","Action | Adventure | Sci-Fi | Thriller","Vin Diesel","Michelle Yeoh","Mélanie Thierry","101 mins.","5.6"
"48","Michael McCullers","Comedy | Romance","Tina Fey","Amy Poehler","Sigourney Weaver","99 mins.","6.0"
"49","Saul Dibb","Biography | Drama | History | Romance","Keira Knightley","Ralph Fiennes","Dominic Cooper","110 mins.","6.9"
"50","Tom Putnam","Comedy | Romance","Paris Hilton","Joel David Moore","Christine Lakin","91 mins.","1.9"
"1","Gabriele Muccino","Drama | Romance","Will Smith","Rosario Dawson","Woody Harrelson","123 mins.","7.7"
"2","Peter Berg","Action | Fantasy","Will Smith","Charlize Theron","Jason Bateman","92 mins.","6.4"
"3","David Koepp","Comedy | Drama | Fantasy | Romance","Ricky Gervais","Greg Kinnear","Téa Leoni","102 mins.","6.7"
"4","Scott Derrickson","Drama | Sci-Fi | Thriller","Keanu Reeves","Jennifer Connelly","Kathy Bates","104 mins.","5.5"
"5","Jeff Wadlow","Action | Drama | Sport","Sean Faris","Djimon Hounsou","Amber Heard","110 mins.","6.6"
"6","Robert Luketic","Crime | Drama | Thriller","Jim Sturgess","Kate Bosworth","Kevin Spacey","123 mins.","6.8"
"7","Mark Waters","Adventure | Family | Fantasy","Freddie Highmore","Sarah Bolger","David Strathairn","96 mins.","6.6"
"8","Nick Moore","Comedy | Drama | Romance","Emma Roberts","Aidan Quinn","Natasha Richardson","98 mins.","6.1"
"9","Bryan Bertino","Horror | Mystery | Thriller","Scott Speedman","Liv Tyler","Gemma Ward","86 mins.","6.2"
"10","Chris Carter","Drama | Mystery | Sci-Fi | Thriller","David Duchovny","Gillian Anderson","Billy Connolly","104 mins.","5.9"
"11","Edward Zwick","Action | Drama | History | Thriller | War","Daniel Craig","Liev Schreiber","Jamie Bell","137 mins.","7.2"
"12","Diane English","Comedy | Drama","Meg Ryan","Eva Mendes","Annette Bening","114 mins.","4.9"
"13","Dennis Dugan","Action | Comedy","Adam Sandler","John Turturro","Emmanuelle Chriqui","113 mins.","5.5"
"14","Sean Anders","Adventure | Comedy | Romance","Josh Zuckerman","Clark Duke","Amanda Crew","109 mins.","6.6"
"15","Jon M. Chu","Drama | Music | Musical | Romance","Robert Hoffman","Briana Evigan","Cassie Ventura","98 mins.","6.2"
"16","Peter Segal","Action | Adventure | Comedy","Steve Carell","Anne Hathaway","Alan Arkin","110 mins.","6.5"
"17","Guillermo del Toro","Action | Adventure | Fantasy | Horror | Sci-Fi","Ron Perlman","Selma Blair","Doug Jones","120 mins.","7.0"
"18","M. Night Shyamalan","Drama | Sci-Fi | Thriller","Mark Wahlberg","Zooey Deschanel","John Leguizamo","91 mins.","5.0"
"19","Tomas Alfredson","Drama | Horror | Romance","Kåre Hedebrant","Lina Leandersson","Per Ragnar","115 mins.","8.0"
"20","Adam Brooks","Comedy | Drama | Romance","Ryan Reynolds","Rachel Weisz","Abigail Breslin","112 mins.","7.2"
"21","Andy Tennant","Action | Adventure | Comedy | Romance | Thriller","Matthew McConaughey","Kate Hudson","Donald Sutherland","112 mins.","5.6"
"22","Peyton Reed","Comedy | Romance","Jim Carrey","Zooey Deschanel","Bradley Cooper","104 mins.","6.8"
"23","David Moreau","Drama | Horror | Thriller","Xavier Palud","Jessica Alba","Alessandro Nivola","98 mins.","5.4"
"24","Fatih Akin","Comedy | Drama | Romance","Yvan Attal","Shia LaBeouf","Natalie Portman","103 mins.","6.3"
"25","Baz Luhrmann","Adventure | Drama | Romance | War","Nicole Kidman","Hugh Jackman","Shea Adams","165 mins.","6.6"
"26","Hayao Miyazaki","Animation | Family | Fantasy","Cate Blanchett","Matt Damon","Liam Neeson","101 mins.","7.7"
"27","Bryan Singer","Drama | Thriller | War","Tom Cruise","Bill Nighy","Carice van Houten","121 mins.","7.1"
"28","David Wain","Comedy","Paul Rudd","Seann William Scott","Elizabeth Banks","99 mins.","6.9"
"29","Roger Donaldson","Crime | Drama | Thriller","Jason Statham","Saffron Burrows","Stephen Campbell Moore","111 mins.","7.3"
"30","Charlie Kaufman","Comedy | Drama","Philip Seymour Hoffman","Samantha Morton","Michelle Williams","124 mins.","7.4"
"31","Gurinder Chadha","Comedy | Drama","Georgia Groome","Aaron Taylor-Johnson","Karen Taylor","100 mins.","6.4"
"32","Gus Van Sant","Biography | Drama | History","Sean Penn","Josh Brolin","Emile Hirsch","128 mins.","7.6"
"33","Rian Johnson","Adventure | Comedy | Drama | Romance","Rachel Weisz","Adrien Brody","Mark Ruffalo","114 mins.","6.9"
"34","Roland Emmerich","Action | Adventure | Drama | Fantasy | History","Camilla Belle","Steven Strait","Marco Khan","109 mins.","5.1"
"35","Tom Vaughan","Comedy | Romance","Cameron Diaz","Ashton Kutcher","Rob Corddry","99 mins.","6.1"
"36","Marcel Langenegger","Crime | Drama | Mystery | Thriller","Hugh Jackman","Ewan McGregor","Michelle Williams","107 mins.","6.0"
"37","Darren Aronofsky","Drama | Sport","Mickey Rourke","Marisa Tomei","Evan Rachel Wood","109 mins.","7.9"
"38","Steve McQueen","Biography | Drama","Stuart Graham","Laine Megaw","Brian Milligan","96 mins.","7.6"
"39","Iain Softley","Adventure | Family | Fantasy","Brendan Fraser","Andy Serkis","Eliza Bennett","106 mins.","6.1"
"40","Gina Prince-Bythewood","Drama","Dakota Fanning","Jennifer Hudson","Queen Latifah","114 mins.","7.3"
"41","Pascal Laugier","Drama | Horror | Mystery","Morjana Alaoui","Mylène Jampanoï","Catherine Bégin","99 mins.","7.1"
"42","Edward Neumeier","Action | Adventure | Sci-Fi","Casper Van Dien","Jolene Blalock","Stephen Hogan","105 mins.","4.3"
"43","James Watkins","Horror | Thriller","Kelly Reilly","Michael Fassbender","Tara Ellis","91 mins.","6.8"
"44","D.J. Caruso","Action | Mystery | Thriller","Shia LaBeouf","Michelle Monaghan","Rosario Dawson","118 mins.","6.6"
"45","Paul W.S. Anderson","Action | Sci-Fi | Thriller","Jason Statham","Joan Allen","Tyrese Gibson","105 mins.","6.4"
"46","Mathieu Kassovitz","Action | Adventure | Sci-Fi | Thriller","Vin Diesel","Michelle Yeoh","Mélanie Thierry","101 mins.","5.6"
"47","Michael McCullers","Comedy | Romance","Tina Fey","Amy Poehler","Sigourney Weaver","99 mins.","6.0"
"48","Saul Dibb","Biography | Drama | History | Romance","Keira Knightley","Ralph Fiennes","Dominic Cooper","110 mins.","6.9"
"49","Tom Putnam","Comedy | Romance","Paris Hilton","Joel David Moore","Christine Lakin","91 mins.","1.9"
"50","Peter Sollett","Comedy | Drama | Music | Romance","Michael Cera","Kat Dennings","Aaron Yoo","90 mins.","6.7"
"1","Peter Berg","Action | Fantasy","Will Smith","Charlize Theron","Jason Bateman","92 mins.","6.4"
"2","David Koepp","Comedy | Drama | Fantasy | Romance","Ricky Gervais","Greg Kinnear","Téa Leoni","102 mins.","6.7"
"3","Scott Derrickson","Drama | Sci-Fi | Thriller","Keanu Reeves","Jennifer Connelly","Kathy Bates","104 mins.","5.5"
"4","Jeff Wadlow","Action | Drama | Sport","Sean Faris","Djimon Hounsou","Amber Heard","110 mins.","6.6"
"5","Robert Luketic","Crime | Drama | Thriller","Jim Sturgess","Kate Bosworth","Kevin Spacey","123 mins.","6.8"
"6","Mark Waters","Adventure | Family | Fantasy","Freddie Highmore","Sarah Bolger","David Strathairn","96 mins.","6.6"
"7","Nick Moore","Comedy | Drama | Romance","Emma Roberts","Aidan Quinn","Natasha Richardson","98 mins.","6.1"
"8","Bryan Bertino","Horror | Mystery | Thriller","Scott Speedman","Liv Tyler","Gemma Ward","86 mins.","6.2"
"9","Chris Carter","Drama | Mystery | Sci-Fi | Thriller","David Duchovny","Gillian Anderson","Billy Connolly","104 mins.","5.9"
"10","Edward Zwick","Action | Drama | History | Thriller | War","Daniel Craig","Liev Schreiber","Jamie Bell","137 mins.","7.2"
"11","Diane English","Comedy | Drama","Meg Ryan","Eva Mendes","Annette Bening","114 mins.","4.9"
"12","Dennis Dugan","Action | Comedy","Adam Sandler","John Turturro","Emmanuelle Chriqui","113 mins.","5.5"
"13","Sean Anders","Adventure | Comedy | Romance","Josh Zuckerman","Clark Duke","Amanda Crew","109 mins.","6.6"
"14","Jon M. Chu","Drama | Music | Musical | Romance","Robert Hoffman","Briana Evigan","Cassie Ventura","98 mins.","6.2"
"15","Peter Segal","Action | Adventure | Comedy","Steve Carell","Anne Hathaway","Alan Arkin","110 mins.","6.5"
"16","Guillermo del Toro","Action | Adventure | Fantasy | Horror | Sci-Fi","Ron Perlman","Selma Blair","Doug Jones","120 mins.","7.0"
"17","M. Night Shyamalan","Drama | Sci-Fi | Thriller","Mark Wahlberg","Zooey Deschanel","John Leguizamo","91 mins.","5.0"
"18","Tomas Alfredson","Drama | Horror | Romance","Kåre Hedebrant","Lina Leandersson","Per Ragnar","115 mins.","8.0"
"19","Adam Brooks","Comedy | Drama | Romance","Ryan Reynolds","Rachel Weisz","Abigail Breslin","112 mins.","7.2"
"20","Andy Tennant","Action | Adventure | Comedy | Romance | Thriller","Matthew McConaughey","Kate Hudson","Donald Sutherland","112 mins.","5.6"
"21","Peyton Reed","Comedy | Romance","Jim Carrey","Zooey Deschanel","Bradley Cooper","104 mins.","6.8"
"22","David Moreau","Drama | Horror | Thriller","Xavier Palud","Jessica Alba","Alessandro Nivola","98 mins.","5.4"
"23","Fatih Akin","Comedy | Drama | Romance","Yvan Attal","Shia LaBeouf","Natalie Portman","103 mins.","6.3"
"24","Baz Luhrmann","Adventure | Drama | Romance | War","Nicole Kidman","Hugh Jackman","Shea Adams","165 mins.","6.6"
"25","Hayao Miyazaki","Animation | Family | Fantasy","Cate Blanchett","Matt Damon","Liam Neeson","101 mins.","7.7"
"26","Bryan Singer","Drama | Thriller | War","Tom Cruise","Bill Nighy","Carice van Houten","121 mins.","7.1"
"27","David Wain","Comedy","Paul Rudd","Seann William Scott","Elizabeth Banks","99 mins.","6.9"
"28","Roger Donaldson","Crime | Drama | Thriller","Jason Statham","Saffron Burrows","Stephen Campbell Moore","111 mins.","7.3"
"29","Charlie Kaufman","Comedy | Drama","Philip Seymour Hoffman","Samantha Morton","Michelle Williams","124 mins.","7.4"
"30","Gurinder Chadha","Comedy | Drama","Georgia Groome","Aaron Taylor-Johnson","Karen Taylor","100 mins.","6.4"
"31","Gus Van Sant","Biography | Drama | History","Sean Penn","Josh Brolin","Emile Hirsch","128 mins.","7.6"
"32","Rian Johnson","Adventure | Comedy | Drama | Romance","Rachel Weisz","Adrien Brody","Mark Ruffalo","114 mins.","6.9"
"33","Roland Emmerich","Action | Adventure | Drama | Fantasy | History","Camilla Belle","Steven Strait","Marco Khan","109 mins.","5.1"
"34","Tom Vaughan","Comedy | Romance","Cameron Diaz","Ashton Kutcher","Rob Corddry","99 mins.","6.1"
"35","Marcel Langenegger","Crime | Drama | Mystery | Thriller","Hugh Jackman","Ewan McGregor","Michelle Williams","107 mins.","6.0"
"36","Darren Aronofsky","Drama | Sport","Mickey Rourke","Marisa Tomei","Evan Rachel Wood","109 mins.","7.9"
"37","Steve McQueen","Biography | Drama","Stuart Graham","Laine Megaw","Brian Milligan","96 mins.","7.6"
"38","Iain Softley","Adventure | Family | Fantasy","Brendan Fraser","Andy Serkis","Eliza Bennett","106 mins.","6.1"
"39","Gina Prince-Bythewood","Drama","Dakota Fanning","Jennifer Hudson","Queen Latifah","114 mins.","7.3"
"40","Pascal Laugier","Drama | Horror | Mystery","Morjana Alaoui","Mylène Jampanoï","Catherine Bégin","99 mins.","7.1"
"41","Edward Neumeier","Action | Adventure | Sci-Fi","Casper Van Dien","Jolene Blalock","Stephen Hogan","105 mins.","4.3"
"42","James Watkins","Horror | Thriller","Kelly Reilly","Michael Fassbender","Tara Ellis","91 mins.","6.8"
"43","D.J. Caruso","Action | Mystery | Thriller","Shia LaBeouf","Michelle Monaghan","Rosario Dawson","118 mins.","6.6"
"44","Paul W.S. Anderson","Action | Sci-Fi | Thriller","Jason Statham","Joan Allen","Tyrese Gibson","105 mins.","6.4"
"45","Mathieu Kassovitz","Action | Adventure | Sci-Fi | Thriller","Vin Diesel","Michelle Yeoh","Mélanie Thierry","101 mins.","5.6"
"46","Michael McCullers","Comedy | Romance","Tina Fey","Amy Poehler","Sigourney Weaver","99 mins.","6.0"
"47","Saul Dibb","Biography | Drama | History | Romance","Keira Knightley","Ralph Fiennes","Dominic Cooper","110 mins.","6.9"
"48","Tom Putnam","Comedy | Romance","Paris Hilton","Joel David Moore","Christine Lakin","91 mins.","1.9"
"49","Peter Sollett","Comedy | Drama | Music | Romance","Michael Cera","Kat Dennings","Aaron Yoo","90 mins.","6.7"
"50","Olivier Megaton","Action | Adventure | Crime | Mystery | Thriller","Jason Statham","Robert Knepper","Natalya Rudakova","104 mins.","6.1"
"1","David Koepp","Comedy | Drama | Fantasy | Romance","Ricky Gervais","Greg Kinnear","Téa Leoni","102 mins.","6.7"
"2","Scott Derrickson","Drama | Sci-Fi | Thriller","Keanu Reeves","Jennifer Connelly","Kathy Bates","104 mins.","5.5"
"3","Jeff Wadlow","Action | Drama | Sport","Sean Faris","Djimon Hounsou","Amber Heard","110 mins.","6.6"
"4","Robert Luketic","Crime | Drama | Thriller","Jim Sturgess","Kate Bosworth","Kevin Spacey","123 mins.","6.8"
"5","Mark Waters","Adventure | Family | Fantasy","Freddie Highmore","Sarah Bolger","David Strathairn","96 mins.","6.6"
"6","Nick Moore","Comedy | Drama | Romance","Emma Roberts","Aidan Quinn","Natasha Richardson","98 mins.","6.1"
"7","Bryan Bertino","Horror | Mystery | Thriller","Scott Speedman","Liv Tyler","Gemma Ward","86 mins.","6.2"
"8","Chris Carter","Drama | Mystery | Sci-Fi | Thriller","David Duchovny","Gillian Anderson","Billy Connolly","104 mins.","5.9"
"9","Edward Zwick","Action | Drama | History | Thriller | War","Daniel Craig","Liev Schreiber","Jamie Bell","137 mins.","7.2"
"10","Diane English","Comedy | Drama","Meg Ryan","Eva Mendes","Annette Bening","114 mins.","4.9"
"11","Dennis Dugan","Action | Comedy","Adam Sandler","John Turturro","Emmanuelle Chriqui","113 mins.","5.5"
"12","Sean Anders","Adventure | Comedy | Romance","Josh Zuckerman","Clark Duke","Amanda Crew","109 mins.","6.6"
"13","Jon M. Chu","Drama | Music | Musical | Romance","Robert Hoffman","Briana Evigan","Cassie Ventura","98 mins.","6.2"
"14","Peter Segal","Action | Adventure | Comedy","Steve Carell","Anne Hathaway","Alan Arkin","110 mins.","6.5"
"15","Guillermo del Toro","Action | Adventure | Fantasy | Horror | Sci-Fi","Ron Perlman","Selma Blair","Doug Jones","120 mins.","7.0"
"16","M. Night Shyamalan","Drama | Sci-Fi | Thriller","Mark Wahlberg","Zooey Deschanel","John Leguizamo","91 mins.","5.0"
"17","Tomas Alfredson","Drama | Horror | Romance","Kåre Hedebrant","Lina Leandersson","Per Ragnar","115 mins.","8.0"
"18","Adam Brooks","Comedy | Drama | Romance","Ryan Reynolds","Rachel Weisz","Abigail Breslin","112 mins.","7.2"
"19","Andy Tennant","Action | Adventure | Comedy | Romance | Thriller","Matthew McConaughey","Kate Hudson","Donald Sutherland","112 mins.","5.6"
"20","Peyton Reed","Comedy | Romance","Jim Carrey","Zooey Deschanel","Bradley Cooper","104 mins.","6.8"
"21","David Moreau","Drama | Horror | Thriller","Xavier Palud","Jessica Alba","Alessandro Nivola","98 mins.","5.4"
"22","Fatih Akin","Comedy | Drama | Romance","Yvan Attal","Shia LaBeouf","Natalie Portman","103 mins.","6.3"
